A man is sitting in a neighborhood known for gang activity.,A man is sitting in a neighborhood unknown for gang activity.
The street is clear of any traffic.,The street is unclear of any traffic.
It is a beautiful and clear day.,It is a beautiful and unclear day.
The men aren't aware of the band in the background.,The men aren't unaware of the band in the background.
People are watching a person on a skateboard on a clear day.,People are watching a person on a skateboard on a unclear day.
The basketball player is not comfortable going for the shot.,The basketball player is not uncomfortable going for the shot.
There were nearly no waves so a surf-skiier decided to just pack up and go home without getting into the water.,There were nearly no waves so a surf-skiier undecided to just pack up and go home without getting into the water.
A woman testing a comfortable pillow.,A woman testing a uncomfortable pillow.
A man decided to take a walk around the block.,A man undecided to take a walk around the block.
A dog tries to get through the water as quickly as possible because he doesn't like it.,A dog tries to get through the water as quickly as impossible because he doesn't like it.
There are people participating in competitive swimming.,There are people participating in uncompetitive swimming.
An older couple possible in the 70's in an office making a deal.,An older couple impossible in the 70's in an office making a deal.
An older couple possible in the 70's is in an office.,An older couple impossible in the 70's is in an office.
"A guy with a yellow sweatshirt and blue jeans looking at something on the table, possibly food or the flowers in front of him.","A guy with a yellow sweatshirt and blue jeans looking at something on the table, impossibly food or the flowers in front of him."
"A child appears to be in a canoe wearing a life jacket on the lake, clear blue water and blue sky.","A child appears to be in a canoe wearing a life jacket on the lake, unclear blue water and blue sky."
Two people sitting in front of and interesting building holding a clear glass bottle.,Two people sitting in front of and interesting building holding a unclear glass bottle.
The people are engaging in a series of slow and controlled one leg falls known as walking.,The people are engaging in a series of slow and controlled one leg falls unknown as walking.
"Two young blond boys, possibly twins, are climbing out of large silver zippered bags.","Two young blond boys, impossibly twins, are climbing out of large silver zippered bags."
Athletes in a competitive running event.,Athletes in a uncompetitive running event.
Three adults and an infant are seated on a green bench facing a body of water on a clear day.,Three adults and an infant are seated on a green bench facing a body of water on a unclear day.
A young man wearing jogging shorts and a marathon number running on a road past a field on a clear day.,A young man wearing jogging shorts and a marathon number running on a road past a field on a unclear day.
The man was fishing than decided to take a break.,The man was fishing than undecided to take a break.
"On a clear blue day, a man had used a climbing device to shinny up what appeared to be a coconut palm tree.","On a unclear blue day, a man had used a climbing device to shinny up what appeared to be a coconut palm tree."
"On a clear blue day, a woman has used a climbing device.","On a unclear blue day, a woman has used a climbing device."
"On a clear blue day, a man has used a climbing device.","On a unclear blue day, a man has used a climbing device."
"On a clear light blue day, a man has used a climbing device.","On a unclear light blue day, a man has used a climbing device."
the water near the construction site is almost clear,the water near the construction site is almost unclear
A girl and her team plays competitive sports.,A girl and her team plays uncompetitive sports.
A football team is playing outside on a clear day while people sit in lawn chairs and watch.,A football team is playing outside on a unclear day while people sit in lawn chairs and watch.
A football team has open practice on a clear day.,A football team has open practice on a unclear day.
"A man, possible a street musician, plays both a pan pipe and a small stringed instrument in an outdoor setting, while a bicycle leans against ivy in the background.","A man, impossible a street musician, plays both a pan pipe and a small stringed instrument in an outdoor setting, while a bicycle leans against ivy in the background."
Many men ride their bicycle in a competitive event.,Many men ride their bicycle in a uncompetitive event.
Adolescent girl waiting for possible portrait.,Adolescent girl waiting for impossible portrait.
The men are on a competitive sports team.,The men are on a uncompetitive sports team.
A black dog showcases her competitive running speed to the camera.,A black dog showcases her uncompetitive running speed to the camera.
The man is playing competitive basketball.,The man is playing uncompetitive basketball.
Two competitive men play a complicated game.,Two uncompetitive men play a complicated game.
The sandals must be comfortable on the two man walking.,The sandals must be uncomfortable on the two man walking.
A Cirque de Solei performer shows off his impressive strength and balance.,A Cirque de Solei performer shows off his unimpressive strength and balance.
A person is getting ready to do a competitive run on his snowboard.,A person is getting ready to do a uncompetitive run on his snowboard.
"A quartet of young people, possibly Spanish or Portuguese, wearing red bandannas, while one conspicuously does not, stroll down a boulevard.","A quartet of young people, impossibly Spanish or Portuguese, wearing red bandannas, while one conspicuously does not, stroll down a boulevard."
"The man is a toystore owner, and is participating in a promotional sale of a certain toy in his store.","The man is a toystore owner, and is participating in a promotional sale of a uncertain toy in his store."
A woman carrying a green architectural drawing tube is heading down the stairs to possibly head home from school.,A woman carrying a green architectural drawing tube is heading down the stairs to impossibly head home from school.
The trainer had known the dog his entire life.,The trainer had unknown the dog his entire life.
A man who decided to wear a black bodysuit due to the cold weather is surfing in the ocean.,A man who undecided to wear a black bodysuit due to the cold weather is surfing in the ocean.
A clear vision of a skateboarder skating in front of a house.,A unclear vision of a skateboarder skating in front of a house.
A man trying to clear snow off his path.,A man trying to unclear snow off his path.
"On the playground on a beautiful clear day, a kid peers through a play telescope.","On the playground on a beautiful unclear day, a kid peers through a play telescope."
Construction workers are waiting for the all clear to start work.,Construction workers are waiting for the all unclear to start work.
A small child is in clear water.,A small child is in unclear water.
A happy man bundling stacks of hay on a clear fall day.,A happy man bundling stacks of hay on a unclear fall day.
A sad man bundling stacks of hay on a clear fall day.,A sad man bundling stacks of hay on a unclear fall day.
The people are racing towards the finish line where they will get to eat the largest pizza known to man.,The people are racing towards the finish line where they will get to eat the largest pizza unknown to man.
A man is walking on a rooftop on a clear partially sunny day.,A man is walking on a rooftop on a unclear partially sunny day.
Two people on a really strange motorcycle in what looks like a race or possibly a parade.,Two people on a really strange motorcycle in what looks like a race or impossibly a parade.
Two people climbing a snowy mountain against a clear blue sky.,Two people climbing a snowy mountain against a unclear blue sky.
"The blue team, Mustangs, are on a fast break, and are likely hoping to capitalize with some points.","The blue team, Mustangs, are on a fast break, and are unlikely hoping to capitalize with some points."
Man in black with orange kayak paddles through a rapid with clear blue water.,Man in black with orange kayak paddles through a rapid with unclear blue water.
young people troll or sit and talk in a clear evening in a city with high rise buildings.,young people troll or sit and talk in a unclear evening in a city with high rise buildings.
Two little boys are racing to get a certain seat in the van.,Two little boys are racing to get a uncertain seat in the van.
"Several individuals, some possibly of Hispanic descent at a street market, grilling meat.","Several individuals, some impossibly of Hispanic descent at a street market, grilling meat."
"Several individuals, some possible Aborigine, descent at a street market, grilling meat.","Several individuals, some impossible Aborigine, descent at a street market, grilling meat."
"Several individuals, some possible Cro-magnons , descent at a street market, grilling meat.","Several individuals, some impossible Cro-magnons , descent at a street market, grilling meat."
Some soldiers pretend to clean while scoping out a possible enemy village.,Some soldiers pretend to clean while scoping out a impossible enemy village.
All the people in the park are trying to make themselves comfortable to enjoy the program set for them.,All the people in the park are trying to make themselves uncomfortable to enjoy the program set for them.
The girl is a competitive swimmer.,The girl is a uncompetitive swimmer.
The sky is clear and not raining.,The sky is unclear and not raining.
